Gender,Education % 15-24 years Second degree and special vocational training degree,Education % 15-24 years Lowest higher and lower university level,Education % 15-24 years Higher university degree and research training,Education % 15-24 years All levels of education,Education % 15-24 years Elementary or unknown,Education % 15-24 years Total graduates,Education % 25-44 years Second degree and special vocational training degree,Education % 25-44 years Lowest higher and lower university level,Education % 25-44 years Higher university degree and research training,Education % 25-44 years All levels of education,Education % 25-44 years Elementary or unknown,Education % 25-44 years Total graduates,Education % 45-64 years Second degree and special vocational training degree,Education % 45-64 years Lowest higher and lower university level,Education % 45-64 years Higher university degree and research training,Education % 45-64 years All levels of education,Education % 45-64 years Elementary or unknown,Education % 45-64 years Total graduates,Education % 65 and over Second degree and special vocational training degree,Education % 65 and over Lowest higher and lower university level,Education % 65 and over Higher university degree and research training,Education % 65 and over All levels of education,Education % 65 and over Elementary or unknown,Education % 65 and over Total graduates,0-14 year olds,Pensioners and others,"Students, school children, conscripts and civil service",Employed,Unemployed,Labor force,Outside the labor force,Taxable income per housing association,Taxable income per person,Married couple without children,Married couple and children,Unmarried couple without children,Unmarried couple and children,Father and children,Mother and children,municipality,code,name,green area %
0,0.043350477,0.0014695077,0.00073475385,0.13886848,0.09331374,0.04555474,0.10066128,0.07714915,0.07714915,0.28067598,0.025716385,0.25495958,0.10653931,0.09478325,0.1146216,0.35929462,0.043350477,0.31594416,0.049228508,0.06245408,0.068332106,0.22116092,0.041146215,0.1800147,0.09803922,0.10873441,,0.2355912,0.017528223,0.25311944,0.24925728,92235.0,36538.0,0.32682925,0.36390245,0.108292684,0.094634145,0.024390243,0.081951216,091,342,Ita-Pakila,27.950248979617
1,0.024535315,0.0014869889,0.0,0.09516729,0.06914498,0.026022306,0.055762082,0.10780669,0.1197026,0.29814127,0.014869888,0.28327137,0.07583643,0.13457249,0.13159852,0.36579925,0.023791822,0.34200743,0.05724907,0.08104089,0.047583643,0.24089219,0.05501859,0.18587361,0.09803922,0.1114082,0.03267974,0.24183007,0.013666073,0.25549614,0.24212715,92235.0,36538.0,0.32682925,0.36390245,0.108292684,0.094634145,0.024390243,0.081951216,091,342,Ita-Pakila,27.950248979617
0,0.0361552,0.0013227513,0.0,0.13271604,0.0952381,0.037477955,0.07760141,0.05820106,0.103174604,0.25881833,0.01984127,0.23897707,0.08201058,0.09391534,0.15652557,0.3580247,0.025573192,0.3324515,0.049382716,0.08024691,0.08686067,0.25044093,0.033950616,0.2164903,0.110186756,0.10730051,0.040916808,0.22478777,0.01205433,0.23684211,0.25840408,107293.0,40253.0,0.3490515,0.36531165,0.08401084,0.09756097,0.0200542,0.08401084,091,351,Paloheina,3.05265202763038
1,0.030659387,0.0008399832,0.0004199916,0.10121798,0.06929862,0.03191936,0.047039058,0.08945821,0.13019739,0.27845442,0.0117597645,0.26669466,0.053338934,0.12809744,0.1654767,0.36329272,0.016379673,0.34691307,0.06299874,0.08315834,0.056698866,0.25703487,0.054178916,0.20285594,0.10050934,0.12190153,0.032767404,0.23667233,0.012903226,0.24957556,0.25517827,107293.0,40253.0,0.3490515,0.36531165,0.08401084,0.09756097,0.0200542,0.08401084,091,351,Paloheina,3.05265202763038
0,0.0460333,0.0009794319,0.0,0.14495592,0.097943194,0.04701273,0.1165524,0.07737512,0.07639569,0.30166504,0.03134182,0.27032322,0.097943194,0.083251715,0.114593536,0.34476003,0.048971597,0.29578844,0.058765914,0.056807052,0.042115573,0.208619,0.05093046,0.15768854,0.11585366,0.09612626,,0.2159254,0.016140603,0.23206599,0.25,77145.0,29919.0,0.28226778,0.38962606,0.08685163,0.09529553,0.018094089,0.1278649,091,352,Torpparinmaki,7.53464918574174
1,0.03197158,0.0026642985,0.0,0.113676734,0.079040855,0.03463588,0.09147424,0.093250446,0.110124335,0.3170515,0.022202486,0.294849,0.08525755,0.11989343,0.11545293,0.35257548,0.03197158,0.3206039,0.04706927,0.06927176,0.03197158,0.21669628,0.06838366,0.14831261,0.11406026,0.10652798,0.04160689,0.24318507,0.012553802,0.25573888,0.2621951,77145.0,29919.0,0.28226778,0.38962606,0.08685163,0.09529553,0.018094089,0.1278649,091,352,Torpparinmaki,7.53464918574174
0,0.041237112,0.0,0.0,0.185567,0.14432989,0.041237112,0.185567,0.06185567,0.05154639,0.3814433,0.082474224,0.29896906,0.11340206,0.0927835,0.13402061,0.39175257,0.05154639,0.34020618,0.020618556,0.0,0.0,0.041237112,0.020618556,0.020618556,0.17073171,,0.05923345,0.22648084,,0.24390244,0.26480836,,,,,,,,,091,353,Tuomarinkartano,81.8869479546873
1,0.009708738,0.0,0.0,0.14563107,0.13592233,0.009708738,0.21359223,0.14563107,0.058252428,0.4563107,0.03883495,0.41747573,0.08737864,0.097087376,0.097087376,0.33009708,0.048543688,0.2815534,0.029126214,0.0,0.0,0.067961164,0.03883495,0.029126214,0.13240418,,0.05923345,0.24041812,,0.271777,0.2195122,,,,,,,,,091,353,Tuomarinkartano,81.8869479546873
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091,354,Haltiala,96.5950562088774
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091,354,Haltiala,96.5950562088774
0,0.014141414,0.0,0.002020202,0.04040404,0.024242423,0.016161617,0.13131313,0.1030303,0.18585859,0.44646466,0.026262626,0.42020202,0.1010101,0.09494949,0.1030303,0.3272727,0.028282829,0.2989899,0.024242423,0.068686865,0.046464648,0.18585859,0.046464648,0.13939394,0.09111969,0.08416989,,0.26872587,0.011583012,0.28030887,0.19305019,78680.0,38702.0,0.3274559,0.23677582,0.22418135,0.12846348,0.022670025,0.0604534,091,361,Viikinranta,69.5198462692416
1,0.0121951215,0.0034843206,0.0,0.048780486,0.033101045,0.015679443,0.05226481,0.14982578,0.21428572,0.4303136,0.013937282,0.4163763,0.054006968,0.09059233,0.12543555,0.2804878,0.010452962,0.27003485,0.06620209,0.08362369,0.045296166,0.24041812,0.045296166,0.19512194,0.08339769,0.12509653,0.023166023,0.2826255,0.012355212,0.2949807,0.23166023,78680.0,38702.0,0.3274559,0.23677582,0.22418135,0.12846348,0.022670025,0.0604534,091,361,Viikinranta,69.5198462692416
0,0.052105423,0.0057558315,0.0003029385,0.15601332,0.09784914,0.058164194,0.1369282,0.10209028,0.124810666,0.4428961,0.07906695,0.36382914,0.09663738,0.06482884,0.08149046,0.28930628,0.046349593,0.24295668,0.03241442,0.024840957,0.02423508,0.11178431,0.03029385,0.08149046,0.121819906,0.061648898,0.04718674,0.21651009,0.023118336,0.23962842,0.23065555,51714.0,23651.0,0.18462189,0.33333334,0.17828475,0.09843684,0.023236165,0.18208703,091,362,Latokartano,63.6894745065904
1,0.062084258,0.011579207,0.0002463661,0.14732693,0.0734171,0.07390983,0.11677753,0.11111111,0.13821138,0.4166051,0.05050505,0.3661,0.07292437,0.076619856,0.09164819,0.2754373,0.034244888,0.24119242,0.04237497,0.037447646,0.019216556,0.1606307,0.061591525,0.099039175,0.10123509,0.09754038,0.062704526,0.24290088,0.025335163,0.26823604,0.26148,51714.0,23651.0,0.18462189,0.33333334,0.17828475,0.09843684,0.023236165,0.18208703,091,362,Latokartano,63.6894745065904
0,0.19962686,0.03358209,0.0018656716,0.28917912,0.054104477,0.23507462,0.18843284,0.14365672,0.1511194,0.61007464,0.12686567,0.48320895,0.014925373,0.013059702,0.02238806,0.06716418,0.016791046,0.050373133,0.01119403,0.0018656716,0.01119403,0.03358209,0.009328358,0.024253732,0.030742954,0.06233988,,0.24167378,0.015371477,0.25704527,0.23142613,30089.0,16760.0,0.18181819,0.17272727,0.5272727,0.04090909,0.013636364,0.06363636,091,363,Viikin tiedepuisto,34.1020539078608
1,0.29911503,0.08141593,0.007079646,0.46548674,0.077876106,0.3876106,0.07433628,0.15575221,0.14513275,0.4460177,0.07079646,0.37522125,0.014159292,0.028318584,0.0088495575,0.06017699,0.0088495575,0.051327433,0.010619469,0.003539823,0.0053097345,0.028318584,0.0088495575,0.019469026,0.029035013,0.05465414,0.18701965,0.2297182,0.011101622,0.24081981,0.2707088,30089.0,16760.0,0.18181819,0.17272727,0.5272727,0.04090909,0.013636364,0.06363636,091,363,Viikin tiedepuisto,34.1020539078608
0,0.03793774,0.0038910506,0.0,0.12451362,0.08268482,0.041828793,0.14980544,0.11381323,0.098249026,0.4328794,0.07101167,0.3618677,0.12256809,0.069066145,0.07198443,0.3229572,0.05933852,0.26361868,0.03696498,0.030155642,0.017509727,0.119649805,0.035019454,0.08463035,0.10393162,0.06119658,,0.2259829,0.02974359,0.2557265,0.19965813,51863.0,24904.0,0.24725944,0.24482338,0.1997564,0.104750305,0.01948843,0.18392205,091,364,Viikinmaki,44.9131619507083
1,0.034241244,0.0038910506,0.0,0.09883268,0.06070039,0.038132295,0.13151751,0.123735406,0.115953304,0.41945526,0.04824903,0.37120622,0.09883268,0.10272373,0.06692607,0.3143969,0.045914397,0.26848248,0.051361866,0.039688718,0.017120622,0.16731517,0.059143968,0.10817121,0.105299145,0.106324784,0.047179487,0.25606838,0.02974359,0.28581196,0.25880343,51863.0,24904.0,0.24725944,0.24482338,0.1997564,0.104750305,0.01948843,0.18392205,091,364,Viikinmaki,44.9131619507083
0,0.047423888,0.0023419203,0.00058548007,0.11797424,0.06762295,0.05035129,0.16686183,0.09338407,0.06703747,0.4233021,0.09601874,0.32728338,0.10392272,0.049765807,0.034836065,0.25585482,0.06733021,0.18852459,0.06469555,0.045667447,0.024590164,0.20286885,0.06791569,0.13495316,0.07349232,0.11063976,,0.21084614,0.034051824,0.24489796,0.22024766,42935.0,23216.0,0.31181252,0.22812052,0.19033955,0.07604017,0.018651363,0.17503586,091,370,Pukinmaki,32.3583913565178
1,0.045850985,0.008721654,0.0007475704,0.10316472,0.047844507,0.05532021,0.109892845,0.10067281,0.07774732,0.34637427,0.0580613,0.28831297,0.09643658,0.07675056,0.03712933,0.25965613,0.049339645,0.21031646,0.08721655,0.07351109,0.022925492,0.2908049,0.107151754,0.18365313,0.0747535,0.16865398,,0.21795459,0.031185508,0.2491401,0.2857143,42935.0,23216.0,0.31181252,0.22812052,0.19033955,0.07604017,0.018651363,0.17503586,091,370,Pukinmaki,32.3583913565178
0,0.04173167,0.0027301093,0.0,0.12441497,0.0799532,0.04446178,0.17082684,0.05928237,0.04797192,0.41809672,0.1400156,0.27808112,0.1099844,0.059672385,0.03198128,0.28588143,0.08424337,0.20163807,0.054602183,0.030421216,0.016380655,0.17160687,0.070202805,0.101404056,0.07531043,0.10917594,,0.21480407,0.054507338,0.2693114,0.21948072,38163.0,21719.0,0.27704677,0.23245615,0.18640351,0.064327486,0.02997076,0.20979533,091,381,Yla-Malmi,0.0
1,0.05332843,0.002574476,0.0,0.120264806,0.0643619,0.055902906,0.1390217,0.07282089,0.044501655,0.34093416,0.08458992,0.25634426,0.10408238,0.07024641,0.03567488,0.27510113,0.06509746,0.21000367,0.07649871,0.045605,0.012872379,0.2636999,0.1287238,0.13497609,0.072730206,0.1599742,0.042735044,0.19867763,0.037090793,0.23576842,0.27543944,38163.0,21719.0,0.27704677,0.23245615,0.18640351,0.064327486,0.02997076,0.20979533,091,381,Yla-Malmi,0.0
0,0.04911886,0.0022497189,0.0,0.14060742,0.089238845,0.05136858,0.16685414,0.07686539,0.061867267,0.4128234,0.107236594,0.3055868,0.11098613,0.045369327,0.04311961,0.27034122,0.070866145,0.19947506,0.054368205,0.03487064,0.019497562,0.17622797,0.06749156,0.10873641,0.09139785,0.104475446,,0.20575415,0.037779715,0.24353385,0.23539668,41967.0,21351.0,0.27250755,0.281571,0.15891239,0.08459215,0.025981873,0.17643504,091,382,Ala-Malmi,49.0823625508765
1,0.05969646,0.006070826,0.0006745363,0.13726813,0.07082631,0.06644182,0.11871838,0.089376055,0.072849914,0.3514334,0.07048904,0.28094435,0.10016863,0.0688027,0.043844856,0.26913998,0.056323778,0.2128162,0.071500845,0.04688027,0.014839797,0.24215852,0.108937606,0.13322091,0.0902354,0.14428945,0.044318512,0.21040395,0.031822145,0.2422261,0.27884337,41967.0,21351.0,0.27250755,0.281571,0.15891239,0.08459215,0.025981873,0.17643504,091,382,Ala-Malmi,49.0823625508765
0,0.034230642,0.003988036,0.00033233632,0.116982386,0.078431375,0.038551014,0.15486872,0.07510801,0.051844466,0.42273182,0.1409106,0.2818212,0.117314726,0.040212695,0.029577933,0.27052176,0.08341642,0.18710536,0.06048521,0.030907279,0.018278498,0.18976404,0.080093056,0.10967099,0.075772405,0.123864114,0.042359848,0.20592758,0.048511114,0.2544387,0.24199636,39884.0,21992.0,0.29550692,0.21658987,0.20852534,0.07085253,0.024193548,0.1843318,091,383,Pihlajamaki,15.593517095733
1,0.04535292,0.0073458957,0.00063877355,0.11018844,0.056850847,0.053337593,0.11338231,0.08719259,0.06675184,0.35324177,0.085915044,0.26732674,0.098371126,0.06579368,0.04375599,0.26477164,0.056850847,0.20792079,0.08112424,0.052379433,0.017246885,0.27179813,0.121047586,0.15075056,0.065846495,0.15783587,0.040961836,0.20397036,0.03495037,0.23892073,0.2646442,39884.0,21992.0,0.29550692,0.21658987,0.20852534,0.07085253,0.024193548,0.1843318,091,383,Pihlajamaki,15.593517095733
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091,384,Tattariharju,28.1577498902766
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091,384,Tattariharju,28.1577498902766
0,0.042682927,0.0024390244,0.0,0.14756097,0.10243902,0.045121953,0.14146341,0.06341463,0.045121953,0.3097561,0.059756096,0.25,0.14756097,0.10121951,0.064634144,0.36463416,0.05121951,0.31341463,0.043902438,0.043902438,0.019512195,0.17804877,0.07073171,0.107317075,0.08896134,0.0908244,,0.21891011,0.026548672,0.24545878,0.22543083,58085.0,25917.0,0.30066445,0.31063122,0.11129568,0.09966777,0.024916943,0.15282393,091,385,Malmin lentokentta,59.2157922336634
1,0.03757829,0.0,0.0,0.114822544,0.07724426,0.03757829,0.12212943,0.06784969,0.06993737,0.29227558,0.032359082,0.25991648,0.1263048,0.12839249,0.074112736,0.37473905,0.04592902,0.32881,0.07098121,0.052192066,0.014613778,0.21816283,0.08037578,0.13778706,0.08290638,0.12296227,0.045645088,0.24965067,0.027945971,0.27759665,0.25151375,58085.0,25917.0,0.30066445,0.31063122,0.11129568,0.09966777,0.024916943,0.15282393,091,385,Malmin lentokentta,59.2157922336634
0,0.04916318,0.0010460251,0.0,0.09937239,0.04916318,0.050209206,0.14330544,0.06799163,0.05125523,0.37343097,0.11087866,0.2625523,0.11924686,0.035564855,0.028242677,0.25523013,0.072175734,0.18305439,0.09623431,0.039748956,0.030334728,0.27196652,0.10564853,0.16631798,0.07327935,0.1340081,0.029149797,0.17975709,0.044129554,0.22388664,0.23643725,37401.0,21202.0,0.3177893,0.253886,0.15716752,0.055267703,0.027633851,0.18825561,091,386,Pihlajisto,57.2659839315063
1,0.051259775,0.0052128583,0.0,0.11120765,0.054735012,0.056472633,0.09904431,0.07471763,0.066898346,0.3205908,0.07993049,0.2406603,0.08601216,0.059079062,0.042571675,0.24500434,0.05734144,0.1876629,0.10512598,0.06863597,0.014769766,0.32319722,0.1346655,0.18853171,0.07368421,0.19473684,,0.18987854,0.032793522,0.22267206,0.31700405,37401.0,21202.0,0.3177893,0.253886,0.15716752,0.055267703,0.027633851,0.18825561,091,386,Pihlajisto,57.2659839315063
0,0.034190714,0.0009410289,0.0,0.09849435,0.06336261,0.035131745,0.11888331,0.08030113,0.060225848,0.29611042,0.036700126,0.2594103,0.11794228,0.10414053,0.077478044,0.34065244,0.041091595,0.29956084,0.06932246,0.078419074,0.049247175,0.2647428,0.067754075,0.1969887,0.0840969,0.12539224,,0.22505334,0.020208359,0.2452617,0.23898582,75163.0,32648.0,0.37314048,0.29793388,0.12107438,0.102066115,0.02231405,0.083471075,091,391,Tapaninvainio,6.52479091488574
1,0.027254276,0.0014496956,0.0,0.086981736,0.058277763,0.028703973,0.077993624,0.09452015,0.0919107,0.2847202,0.020295737,0.26442447,0.08118295,0.13569151,0.09567991,0.34067845,0.028124094,0.31255436,0.077123806,0.08640186,0.030443607,0.2876196,0.09365033,0.19396926,0.082841724,0.14534956,0.032258064,0.2388603,0.016442826,0.2553031,0.26044935,75163.0,32648.0,0.37314048,0.29793388,0.12107438,0.102066115,0.02231405,0.083471075,091,391,Tapaninvainio,6.52479091488574
0,0.037914693,0.0025850926,0.0,0.119345106,0.07884532,0.040499784,0.14433435,0.088323995,0.067643255,0.38819474,0.08789315,0.30030158,0.120637655,0.079276174,0.0697975,0.3270142,0.05730289,0.26971135,0.048685912,0.03274451,0.03145196,0.16544592,0.05256355,0.112882376,0.08902968,0.08586195,,0.23507836,0.03267756,0.26775593,0.20823608,54995.0,27061.0,0.2972155,0.29418886,0.15193705,0.0877724,0.01937046,0.14951573,091,392,Tapanila,8.92065043904277
1,0.034442723,0.00503096,0.0,0.10294118,0.063467495,0.039473683,0.1122291,0.099071205,0.109133124,0.35990712,0.039473683,0.32043344,0.099071205,0.093266256,0.09249226,0.3223684,0.0375387,0.28482974,0.06733746,0.04024768,0.024767801,0.21478328,0.08243034,0.13235295,0.09319773,0.12287429,0.041013673,0.24358119,0.023341114,0.2669223,0.25708568,54995.0,27061.0,0.2972155,0.29418886,0.15193705,0.0877724,0.01937046,0.14951573,091,392,Tapanila,8.92065043904277
0,0.067020066,0.0083301775,0.0009466111,0.11510792,0.038811058,0.07629686,0.1329042,0.09958349,0.15335101,0.47046572,0.08462703,0.3858387,0.06834532,0.060015146,0.09731162,0.26164332,0.035971224,0.2256721,0.026694434,0.03843241,0.062854975,0.15278304,0.024801211,0.12798183,0.042406313,0.09656476,0.0343524,0.27613413,0.027038133,0.30317226,0.17332347,80256.0,48654.0,0.31918624,0.17642932,0.33917925,0.05857594,0.017186953,0.0894423,091,40,Kamppi,0.304829365057853
1,0.09724362,0.018832391,0.0010272213,0.1533984,0.036295153,0.117103234,0.107515834,0.11744564,0.16504024,0.43057695,0.040575244,0.3900017,0.04999144,0.060606062,0.08799863,0.2169149,0.018318782,0.19859613,0.042458482,0.064714946,0.04913542,0.19910975,0.04280089,0.15630884,0.04347469,0.12327416,0.040433925,0.29470742,0.02161407,0.3163215,0.20718278,80256.0,48654.0,0.31918624,0.17642932,0.33917925,0.05857594,0.017186953,0.0894423,091,40,Kamppi,0.304829365057853
0,0.041084405,0.0013974287,0.0,0.111514814,0.06903298,0.042481832,0.1411403,0.07434321,0.079653434,0.36528787,0.07015092,0.29513696,0.114589155,0.054779205,0.07015092,0.3060369,0.06651761,0.23951928,0.06120738,0.037171606,0.04667412,0.21716042,0.07210732,0.1450531,0.07800867,0.11567952,0.037448604,0.20546727,0.039004333,0.24447161,0.2311368,45384.0,25335.0,0.2677622,0.27211213,0.1759304,0.10004833,0.02754954,0.15659739,091,401,Maunulan peruspiiri,
1,0.030027073,0.007137583,0.00024612356,0.09057347,0.053162687,0.03741078,0.097218804,0.08663549,0.10460251,0.31996062,0.031503815,0.2884568,0.08368201,0.06965297,0.08663549,0.2832882,0.043317746,0.23997046,0.07555993,0.066945605,0.038149152,0.3061777,0.12552302,0.18065469,0.07289699,0.16524059,0.038004223,0.22124681,0.027003,0.2482498,0.2761418,45384.0,25335.0,0.2677622,0.27211213,0.1759304,0.10004833,0.02754954,0.15659739,091,401,Maunulan peruspiiri,
0,0.046311084,0.002874481,0.00031938677,0.13222612,0.082721174,0.04950495,0.1520281,0.07952731,0.044075374,0.36314276,0.08751198,0.2756308,0.11881188,0.07090387,0.033216223,0.2829767,0.060044713,0.22293197,0.07409773,0.04471415,0.017246885,0.22165443,0.08559566,0.13605876,0.09769183,0.1102932,0.038552713,0.21646912,0.025327511,0.24179663,0.24653774,52837.0,24071.0,0.31659192,0.28968608,0.14215247,0.08923767,0.024215247,0.1381166,091,401,Siltamaki,25.524364703085
1,0.04279476,0.0043668123,0.0005822416,0.11994178,0.07219796,0.047743812,0.11994178,0.09432314,0.06812227,0.34032023,0.057933044,0.2823872,0.10218341,0.09257642,0.047452692,0.27802038,0.03580786,0.24221252,0.08034935,0.05676856,0.01426492,0.26171762,0.11033479,0.15138282,0.0830942,0.14086089,0.04791017,0.21784155,0.021958828,0.23980038,0.27186525,52837.0,24071.0,0.31659192,0.28968608,0.14215247,0.08923767,0.024215247,0.1381166,091,401,Siltamaki,25.524364703085
0,0.03772242,0.0014234876,0.0,0.12313167,0.08398577,0.03914591,0.076512456,0.06014235,0.098576516,0.2629893,0.027758008,0.23523131,0.08042704,0.09608541,0.13879004,0.34661922,0.031316727,0.3153025,0.04733096,0.07935943,0.09822064,0.26725978,0.042348754,0.22491103,0.09598309,0.122621566,0.034954194,0.22029598,0.018604651,0.23890063,0.25355884,102183.0,40625.0,0.34790874,0.36692014,0.08555133,0.105513304,0.021863118,0.07224335,091,402,Lansi-Pakilan peruspiiri,
1,0.030555556,0.0013888889,0.00034722223,0.103472225,0.07118055,0.032291666,0.041666668,0.08125,0.12534723,0.25729167,0.009027778,0.2482639,0.060763888,0.105902776,0.16666667,0.34652779,0.013194445,0.33333334,0.07118055,0.09652778,0.061805554,0.29270834,0.063194446,0.22951388,0.09612403,0.14193094,0.03326286,0.22452432,0.011698379,0.2362227,0.27131784,102183.0,40625.0,0.34790874,0.36692014,0.08555133,0.105513304,0.021863118,0.07224335,091,402,Lansi-Pakilan peruspiiri,
0,0.037015945,0.0028473805,0.0,0.12813212,0.088268794,0.039863326,0.15546697,0.06748292,0.051252846,0.38525057,0.111047834,0.27420273,0.12044419,0.06691344,0.041002277,0.30951026,0.08115034,0.22835991,0.055808656,0.040432803,0.019931663,0.17710707,0.06093394,0.11617312,0.09054579,0.100593746,0.04327472,0.21705869,0.04007764,0.25713634,0.23441425,55026.0,26272.0,0.3000446,0.29112795,0.1457869,0.08158716,0.026749888,0.15470353,091,402,Tapulikaupunki,12.6807527064627
1,0.042495232,0.0043584853,0.00027240533,0.11686189,0.069735765,0.04712612,0.12448924,0.084445655,0.06564969,0.34976846,0.075183876,0.2745846,0.10460365,0.08580768,0.04930537,0.29283574,0.05311904,0.2397167,0.073277034,0.041678015,0.017706348,0.24053392,0.107872516,0.1326614,0.08928979,0.13473396,0.04418817,0.20369947,0.036538024,0.2402375,0.26821193,55026.0,26272.0,0.3000446,0.29112795,0.1457869,0.08158716,0.026749888,0.15470353,091,402,Tapulikaupunki,12.6807527064627
0,0.037944663,0.0,0.0,0.11462451,0.07667984,0.037944663,0.143083,0.06561265,0.05375494,0.32094863,0.058498025,0.2624506,0.13043478,0.10750988,0.0687747,0.3549407,0.048221342,0.30671936,0.056916997,0.06561265,0.021343874,0.20948617,0.06561265,0.14387351,0.093023255,0.09815766,,0.22651766,0.020537602,0.24705528,0.22802779,70438.0,29254.0,0.3323782,0.33619866,0.09837631,0.08022922,0.024832856,0.12798472,091,403,Toyrynummi,8.98281192044673
1,0.025659302,0.0021382752,0.0,0.09836066,0.07056308,0.027797576,0.111903064,0.08766928,0.069137566,0.3043478,0.03563792,0.2687099,0.11404134,0.12687099,0.07769066,0.35994297,0.041339986,0.31860298,0.06557377,0.062722735,0.019244475,0.23734854,0.089807555,0.14754099,0.10117789,0.1347025,0.038659014,0.22832981,0.022047719,0.25037754,0.2745394,70438.0,29254.0,0.3323782,0.33619866,0.09837631,0.08022922,0.024832856,0.12798472,091,403,Toyrynummi,8.98281192044673
0,0.039150227,0.0012139606,0.0,0.13626707,0.09590288,0.040364187,0.08983308,0.06403642,0.09468892,0.27192715,0.02336874,0.24855842,0.08770865,0.09044006,0.14324735,0.35417297,0.032776933,0.32139605,0.052200302,0.072837636,0.072837636,0.23763278,0.039757207,0.19787557,0.11200645,0.10383332,0.039944746,0.22217105,0.013353286,0.23552434,0.2557845,97445.0,36984.0,0.32847533,0.372571,0.0848281,0.096786246,0.019431988,0.09790733,091,403,Tuomarinkylan peruspiiri,
1,0.031062981,0.0014249074,0.00028498148,0.105158165,0.072385296,0.03277287,0.061271016,0.09062411,0.12368196,0.2906811,0.015104018,0.2755771,0.06383585,0.12567683,0.14933029,0.3602166,0.021373611,0.338843,0.05785124,0.078654885,0.048731834,0.24394414,0.058706183,0.18523796,0.10475423,0.11695637,0.035570394,0.23863244,0.012777714,0.25141016,0.257281,97445.0,36984.0,0.32847533,0.372571,0.0848281,0.096786246,0.019431988,0.09790733,091,403,Tuomarinkylan peruspiiri,
0,0.045043446,0.0037240644,0.0001773364,0.115446,0.066501155,0.04894485,0.13264763,0.09044157,0.1115446,0.39670154,0.062067743,0.3346338,0.092569605,0.06614648,0.081752084,0.28480226,0.044334102,0.24046817,0.049122185,0.048590176,0.056924988,0.20305018,0.04841284,0.15463735,0.08524924,0.10389963,0.034587994,0.22163445,0.025974907,0.24760936,0.22373687,58141.0,29671.0,0.28522697,0.27761742,0.185778,0.092889,0.025977435,0.13251115,091,404,Oulunkylan peruspiiri,
1,0.040263318,0.0070422534,0.00015309246,0.102725044,0.05526638,0.047458664,0.0874158,0.10884874,0.13364972,0.36665645,0.03674219,0.32991427,0.06812615,0.08358849,0.08588488,0.26883036,0.031230863,0.2375995,0.06674831,0.06889161,0.04164115,0.26178813,0.08450704,0.17728108,0.078196,0.14750762,0.039810106,0.24096304,0.022177009,0.26314005,0.26551375,58141.0,29671.0,0.28522697,0.27761742,0.185778,0.092889,0.025977435,0.13251115,091,404,Oulunkylan peruspiiri,
0,0.043209877,0.0013717421,0.00068587105,0.14197531,0.09670782,0.04526749,0.10631002,0.07613169,0.075445816,0.28737998,0.029492455,0.2578875,0.10699589,0.09465021,0.11591221,0.36145404,0.043895748,0.3175583,0.047325104,0.05829904,0.06378601,0.20919067,0.03978052,0.16941015,0.10375034,0.1029291,,0.23487544,0.017519847,0.2523953,0.25047907,91020.0,35517.0,0.31555155,0.36708862,0.10578662,0.101265825,0.023508137,0.08679928,091,405,Ita-Pakilan peruspiiri,
1,0.023480663,0.0013812155,0.0,0.09875691,0.07389503,0.024861878,0.06698895,0.110497236,0.11533149,0.30939227,0.016574586,0.29281768,0.07665746,0.13190608,0.12914364,0.36325967,0.025552487,0.3377072,0.055248618,0.07527624,0.044198897,0.22859116,0.053867403,0.17472376,0.10073912,0.10484533,0.034765948,0.24171914,0.015056118,0.25677526,0.2403504,91020.0,35517.0,0.31555155,0.36708862,0.10578662,0.101265825,0.023508137,0.08679928,091,405,Ita-Pakilan peruspiiri,
0,0.039550215,0.0015509888,0.0,0.120201625,0.07910043,0.041101202,0.118262894,0.07367197,0.066304766,0.2981776,0.03993796,0.25823963,0.12679332,0.09926328,0.08259015,0.3516867,0.043039937,0.30864677,0.06320279,0.06552927,0.043815434,0.22993408,0.057386585,0.1725475,0.101692356,0.10546993,0.03566032,0.23179208,0.01677244,0.24856453,0.2428226,76666.0,31032.0,0.35506174,0.33333334,0.10666667,0.09037037,0.01728395,0.09728395,091,411,Puistola,12.7065056711822
1,0.029231325,0.0018044028,0.0,0.1021292,0.07109347,0.031035727,0.089859255,0.10609888,0.09238542,0.3114399,0.023096355,0.28834355,0.09491158,0.12197763,0.09671599,0.33489716,0.021291953,0.3136052,0.07037171,0.068567306,0.03284013,0.25153375,0.0797546,0.17177914,0.08990631,0.12405561,0.039437898,0.23874283,0.016470233,0.25521305,0.25339982,76666.0,31032.0,0.35506174,0.33333334,0.10666667,0.09037037,0.01728395,0.09728395,091,411,Puistola,12.7065056711822
