INDEX;ASUKKAITA;ASVALJYYS;IKA0_9;IKA10_19;IKA20_29;IKA30_39;IKA40_49;IKA50_59;IKA60_69;IKA70_79;IKA_YLI80
6087;150;34.8;14;15;31;30;30;16;9;4;1
6088;373;34.69;66;38;57;58;40;47;36;21;10
6089;92;46.31;99;99;99;99;99;99;99;99;99
6090;108;48.26;13;21;1;12;20;17;8;14;2
6091;48;60.9;99;99;99;99;99;99;99;99;99
6092;122;26.75;14;23;1;15;22;14;8;9;16
6095;9;48.89;99;99;99;99;99;99;99;99;99
6096;285;38.66;45;52;10;35;55;29;25;26;8
6097;245;39.54;23;46;18;36;42;30;25;17;8
6098;148;31.79;24;26;11;27;38;9;5;7;1
6099;148;43.8;14;14;12;20;13;20;25;22;8
6100;233;32.26;34;44;11;30;39;38;24;12;1
6101;62;32.53;99;99;99;99;99;99;99;99;99
6102;143;44.97;16;28;8;17;22;25;16;11;0
6103;132;51.86;13;17;8;13;13;30;20;10;8
6104;93;54.24;99;99;99;99;99;99;99;99;99
6105;81;46.94;99;99;99;99;99;99;99;99;99
6110;542;44.89;36;51;64;73;66;73;63;71;45
6111;723;40.15;72;58;92;110;78;85;102;102;24
6112;228;37.68;24;25;20;39;33;21;34;27;5
6113;306;34.43;53;52;13;39;55;32;20;30;12
6114;173;39.47;25;17;7;26;22;22;21;26;7
6116;159;43.98;10;39;4;7;24;27;18;24;6
6180;36;49.33;99;99;99;99;99;99;99;99;99
6181;23;75.87;99;99;99;99;99;99;99;99;99
6183;9;236.33;99;99;99;99;99;99;99;99;99
6184;14;127.29;99;99;99;99;99;99;99;99;99
6215;6;999999999;99;99;99;99;99;99;99;99;99
6216;19;25.32;99;99;99;99;99;99;99;99;99
6234;8;83.25;99;99;99;99;99;99;99;99;99
6235;12;76;99;99;99;99;99;99;99;99;99
6236;15;71.67;99;99;99;99;99;99;99;99;99
6238;81;45.1;99;99;99;99;99;99;99;99;99
6239;175;32.32;25;30;26;18;29;31;14;2;0
6246;124;33.76;20;9;9;28;13;19;16;7;3
6247;458;26.61;45;33;123;81;47;47;32;33;17
6248;478;27.17;73;46;86;113;63;41;24;26;6
6249;481;35.34;31;40;71;78;50;42;43;72;54
6250;241;32.48;36;20;24;38;40;22;33;23;5
6251;87;35.52;99;99;99;99;99;99;99;99;99
6252;153;39.22;19;23;11;19;21;33;14;9;4
6253;71;39.2;99;99;99;99;99;99;99;99;99
6254;45;58.18;99;99;99;99;99;99;99;99;99
6255;6;71.5;99;99;99;99;99;99;99;99;99
6258;90;31.89;99;99;99;99;99;99;99;99;99
6259;233;36.6;39;41;12;33;38;28;27;13;2
6260;243;31.26;53;42;7;43;53;19;17;7;2
6261;293;32.46;43;45;18;47;56;31;30;19;4
6262;75;40.97;99;99;99;99;99;99;99;99;99
6263;105;32.79;12;19;7;20;12;22;10;3;0
6264;106;47.2;13;20;4;9;20;17;19;4;0
6265;89;59.21;99;99;99;99;99;99;99;99;99
6266;148;42.43;26;33;2;14;35;19;8;11;0
6267;79;48.11;99;99;99;99;99;99;99;99;99
6268;83;42.18;99;99;99;99;99;99;99;99;99
6269;17;42.94;99;99;99;99;99;99;99;99;99
6271;170;39.13;13;8;13;28;27;13;14;43;11
6272;178;50.25;4;9;6;15;15;28;28;39;34
6273;172;13.27;3;2;12;13;6;8;12;25;91
6276;58;45.71;99;99;99;99;99;99;99;99;99
6277;280;45.3;24;32;20;33;31;35;41;33;31
6278;246;45.52;29;31;4;30;33;34;28;48;9
6374;9;70;99;99;99;99;99;99;99;99;99
6399;7;42;99;99;99;99;99;99;99;99;99
6400;125;28.07;18;5;19;31;14;18;11;7;2
6401;45;34.58;99;99;99;99;99;99;99;99;99
6408;676;33.85;79;66;128;158;64;54;66;45;16
6409;506;32.39;60;54;65;72;60;64;61;43;27
6410;182;33.98;26;14;51;41;21;14;8;6;1
6411;1184;21.47;222;138;250;306;145;61;25;24;13
6412;513;29.45;76;67;94;77;65;54;45;29;6
6413;351;31.18;57;71;43;48;46;42;28;14;2
6414;191;29.36;26;42;13;17;33;29;24;6;1
6415;65;45.23;99;99;99;99;99;99;99;99;99
6420;129;39.45;24;24;4;17;25;8;21;0;6
6421;199;32.15;28;41;16;19;24;31;26;13;1
6422;200;24.34;36;41;19;29;30;20;17;6;2
6423;53;43.7;99;99;99;99;99;99;99;99;99
6425;95;30.87;99;99;99;99;99;99;99;99;99
6426;73;34.3;99;99;99;99;99;99;99;99;99
6427;125;34.54;21;19;7;17;21;15;20;4;1
6428;153;49.16;12;37;9;7;32;25;18;10;3
6429;142;48.3;30;26;5;14;31;22;6;6;2
6430;95;63.42;99;99;99;99;99;99;99;99;99
6431;185;45.35;23;24;11;23;36;23;23;17;5
6432;19;41;99;99;99;99;99;99;99;99;99
6433;7;38.71;99;99;99;99;99;99;99;99;99
6434;374;43.04;24;16;33;43;35;33;38;83;69
6435;82;46.01;99;99;99;99;99;99;99;99;99
6437;194;42.89;13;15;19;31;24;21;22;24;25
6438;269;43.35;15;20;34;37;27;39;40;30;27
6439;604;40.53;63;66;47;85;84;87;71;63;38
6440;265;39.76;37;47;12;41;41;32;27;21;7
6441;202;47.81;20;27;12;16;24;43;24;22;14
6442;65;55.11;99;99;99;99;99;99;99;99;99
6443;14;102.1;99;99;99;99;99;99;99;99;99
6444;66;48.55;99;99;99;99;99;99;99;99;99
6543;6;205.92;99;99;99;99;99;99;99;99;99
6562;217;33;30;18;36;46;44;25;15;3;0
6563;92;25.65;99;99;99;99;99;99;99;99;99
6565;251;37.47;47;37;12;29;68;27;18;8;5
6566;28;48.29;99;99;99;99;99;99;99;99;99
6570;495;36.91;36;48;76;59;66;68;71;46;25
6571;688;32.93;74;54;230;134;60;49;43;24;20
6572;608;39.1;60;48;69;94;76;68;82;78;33
6573;559;27.18;84;36;99;122;85;62;40;17;14
6574;836;34.92;85;53;113;164;129;100;93;67;32
6575;350;34.16;51;60;38;50;49;40;33;24;5
6576;64;29.8;99;99;99;99;99;99;99;99;99
6581;47;35.53;99;99;99;99;99;99;99;99;99
6582;150;42.63;19;30;11;14;29;19;16;6;6
6583;210;34.11;39;31;10;39;38;36;11;4;2
6584;250;36.11;34;67;3;40;51;31;19;5;0
6587;122;44.21;15;25;19;18;26;15;4;0;0
6588;153;50.46;22;35;7;11;27;24;17;7;3
6589;121;46.35;14;32;3;13;27;16;12;3;1
6590;130;42.73;19;28;2;11;24;20;13;12;1
6591;181;40.45;28;28;11;15;30;33;27;7;2
6592;170;46.06;27;33;5;17;31;32;19;5;1
6593;153;53.48;15;27;9;5;19;49;13;9;7
6594;14;57.14;99;99;99;99;99;99;99;99;99
6595;124;36.14;18;17;6;20;11;24;16;8;4
6596;177;38.66;28;25;9;32;21;25;22;8;7
6597;119;44.62;10;21;14;16;26;12;9;7;4
6598;43;49.81;99;99;99;99;99;99;99;99;99
6599;269;42.7;28;25;32;35;29;32;33;28;27
6600;630;34.1;79;56;77;121;100;49;58;38;52
6601;190;37.56;13;21;11;32;23;20;36;19;15
6602;661;39.57;61;70;58;73;91;82;87;100;39
6603;116;43.04;19;17;4;19;21;20;9;7;0
6604;63;46.29;99;99;99;99;99;99;99;99;99
6605;101;56.17;9;26;5;7;15;25;10;2;2
6606;87;68.74;99;99;99;99;99;99;99;99;99
6607;12;89.08;99;99;99;99;99;99;99;99;99
6608;10;60.8;99;99;99;99;99;99;99;99;99
6609;17;89.63;99;99;99;99;99;99;99;99;99
6666;6;51.67;99;99;99;99;99;99;99;99;99
6698;7;28.43;99;99;99;99;99;99;99;99;99
6699;8;58.63;99;99;99;99;99;99;99;99;99
6702;7;43.71;99;99;99;99;99;99;99;99;99
6723;23;53.52;99;99;99;99;99;99;99;99;99
6725;12;50.17;99;99;99;99;99;99;99;99;99
6727;86;36.78;99;99;99;99;99;99;99;99;99
6728;9;35.33;99;99;99;99;99;99;99;99;99
6731;110;22.59;24;12;30;38;6;0;0;0;0
6732;93;29.55;99;99;99;99;99;99;99;99;99
6733;650;31.88;95;103;78;120;90;61;48;39;16
6734;750;36.58;124;79;91;145;109;80;60;48;14
6735;371;24.24;51;39;34;70;61;44;40;22;10
6736;212;36.76;23;20;25;36;34;33;33;5;3
6737;347;36.01;42;47;22;52;58;35;42;39;10
6738;234;32.62;22;47;15;37;39;45;13;15;1
6739;92;27.85;99;99;99;99;99;99;99;99;99
6743;8;22.75;99;99;99;99;99;99;99;99;99
6744;168;31.59;20;21;12;26;21;32;22;14;0
6745;117;35.44;17;26;3;13;20;23;10;4;1
6746;213;34.32;36;47;18;26;34;26;17;9;0
6747;67;36.58;99;99;99;99;99;99;99;99;99
6748;13;34.23;99;99;99;99;99;99;99;99;99
6749;208;38.02;35;18;19;57;31;29;14;4;1
6750;227;44.86;31;26;16;25;37;46;29;16;1
6751;133;42.82;13;19;9;12;28;30;16;6;0
6752;111;56;15;14;6;9;19;25;12;8;3
6753;163;43.29;26;28;7;19;31;25;10;12;5
6754;165;42.47;9;30;15;12;24;41;25;7;2
6755;57;50.7;99;99;99;99;99;99;99;99;99
6756;24;38.08;99;99;99;99;99;99;99;99;99
6757;68;38.43;99;99;99;99;99;99;99;99;99
6758;251;30.33;49;35;17;38;46;26;23;13;4
6759;56;47.54;99;99;99;99;99;99;99;99;99
6760;85;34.64;99;99;99;99;99;99;99;99;99
6761;188;38.49;15;24;19;35;30;16;19;20;10
6762;850;39.92;86;64;79;131;106;95;92;114;83
6763;239;49.74;18;19;13;29;27;32;35;44;22
6764;806;37.73;80;94;81;118;113;91;79;97;53
6765;49;39.29;99;99;99;99;99;99;99;99;99
6766;12;74.5;99;99;99;99;99;99;99;99;99
6768;93;32.42;99;99;99;99;99;99;99;99;99
6769;54;61.04;99;99;99;99;99;99;99;99;99
6770;19;88.53;99;99;99;99;99;99;99;99;99
6771;7;117.1;99;99;99;99;99;99;99;99;99
6772;8;89.04;99;99;99;99;99;99;99;99;99
6858;24;47.88;99;99;99;99;99;99;99;99;99
6859;18;45.06;99;99;99;99;99;99;99;99;99
6860;28;43.75;99;99;99;99;99;99;99;99;99
6861;6;58.92;99;99;99;99;99;99;99;99;99
6884;5;25.8;99;99;99;99;99;99;99;99;99
6885;36;43.64;99;99;99;99;99;99;99;99;99
6886;48;42.88;99;99;99;99;99;99;99;99;99
6887;24;45;99;99;99;99;99;99;99;99;99
6894;421;35.08;65;25;51;123;62;32;30;25;8
6895;361;29.24;58;59;61;73;50;29;20;8;3
6896;444;34.22;61;63;42;69;71;50;40;39;9
6897;662;32.59;86;83;71;120;108;64;66;54;10
6898;168;31.71;22;23;18;31;23;22;19;8;2
6899;174;41.95;25;20;4;34;26;18;15;26;6
6900;228;32.12;34;36;12;29;49;17;26;17;8
6901;181;34.93;28;32;8;30;33;34;11;5;0
6902;118;39.73;12;20;7;21;27;14;11;5;1
6906;10;49.9;99;99;99;99;99;99;99;99;99
6907;148;41.27;21;11;6;26;21;14;27;14;8
6908;170;47.56;24;16;3;28;26;23;26;20;4
6909;46;41.87;99;99;99;99;99;99;99;99;99
6910;300;34.71;36;46;20;42;66;43;21;22;4
6911;239;31.28;47;27;20;46;48;21;17;10;3
6912;426;31.54;40;42;105;78;39;51;35;19;17
6913;263;37.86;48;41;27;39;38;27;29;10;4
6914;118;47.69;8;32;5;7;26;24;9;6;1
6915;193;42.36;31;35;11;24;42;20;16;7;7
6916;129;47.35;14;29;6;8;20;27;14;10;1
6917;53;38.55;99;99;99;99;99;99;99;99;99
6920;5;100.8;99;99;99;99;99;99;99;99;99
6921;118;53.71;12;16;6;15;12;22;14;15;6
6922;164;42.75;10;31;6;16;25;32;24;15;5
6923;80;42.55;99;99;99;99;99;99;99;99;99
6925;55;57.95;99;99;99;99;99;99;99;99;99
6926;109;42.49;14;7;14;14;13;20;13;9;5
6927;37;52.03;99;99;99;99;99;99;99;99;99
6928;129;46.73;9;37;6;0;33;27;7;9;1
6929;84;37.19;99;99;99;99;99;99;99;99;99
6930;177;43.21;20;8;22;34;25;31;28;6;3
6931;111;49.92;23;12;4;31;18;6;12;4;1
6932;20;87.2;99;99;99;99;99;99;99;99;99
6933;12;70.36;99;99;99;99;99;99;99;99;99
6934;9;76.67;99;99;99;99;99;99;99;99;99
7014;5;59.6;99;99;99;99;99;99;99;99;99
7016;14;52.71;99;99;99;99;99;99;99;99;99
7018;6;37.5;99;99;99;99;99;99;99;99;99
7021;21;64.09;99;99;99;99;99;99;99;99;99
7026;6;34;99;99;99;99;99;99;99;99;99
7038;23;48.74;99;99;99;99;99;99;99;99;99
7048;9;62.33;99;99;99;99;99;99;99;99;99
7051;6;81.33;99;99;99;99;99;99;99;99;99
7056;450;35.75;76;33;37;116;90;41;30;21;6
7057;396;35.21;36;23;70;93;76;34;37;20;7
7058;457;34.4;64;30;55;114;71;43;46;29;5
7059;259;38.27;26;22;29;43;28;34;24;41;12
7060;152;45.32;18;30;7;15;27;27;12;12;4
7061;189;40.69;30;26;10;16;21;34;18;27;7
7062;220;34.6;33;38;7;49;29;24;22;13;5
7063;167;39.71;26;19;3;22;29;30;14;17;7
7068;95;34.43;99;99;99;99;99;99;99;99;99
7069;156;34.42;23;18;7;33;29;15;20;7;4
7070;49;35.88;99;99;99;99;99;99;99;99;99
7071;149;34.94;16;27;13;19;22;27;12;9;4
7072;174;43;18;22;10;19;25;39;27;12;2
7073;37;36.54;99;99;99;99;99;99;99;99;99
7075;301;32.91;53;50;30;55;42;41;22;8;0
7076;130;47.58;12;15;8;12;19;21;18;23;2
7077;116;46.07;6;27;7;10;19;19;14;6;8
7078;124;42.4;18;27;6;14;19;18;11;10;1
7079;104;46.98;15;19;8;9;20;8;14;8;3
7082;13;65;99;99;99;99;99;99;99;99;99
7083;77;44.47;99;99;99;99;99;99;99;99;99
7084;66;47.8;99;99;99;99;99;99;99;99;99
7085;102;47.88;7;23;2;11;15;16;11;11;6
7086;75;66.68;99;99;99;99;99;99;99;99;99
7087;67;35.97;99;99;99;99;99;99;99;99;99
7088;55;35.15;99;99;99;99;99;99;99;99;99
7089;72;45.42;99;99;99;99;99;99;99;99;99
7090;46;70.04;99;99;99;99;99;99;99;99;99
7091;14;30.57;99;99;99;99;99;99;99;99;99
7092;127;49.88;14;16;6;14;21;19;19;13;5
7094;7;87.29;99;99;99;99;99;99;99;99;99
7096;16;62.95;99;99;99;99;99;99;99;99;99
7097;8;64.63;99;99;99;99;99;99;99;99;99
7152;6;56.33;99;99;99;99;99;99;99;99;99
7179;17;35.76;99;99;99;99;99;99;99;99;99
7195;12;38.42;99;99;99;99;99;99;99;99;99
7204;8;52.33;99;99;99;99;99;99;99;99;99
7209;56;39.75;99;99;99;99;99;99;99;99;99
7210;51;36.06;99;99;99;99;99;99;99;99;99
7218;93;28.94;99;99;99;99;99;99;99;99;99
7219;530;31.15;62;45;102;146;72;44;30;26;3
7220;269;33.09;23;29;21;53;55;36;21;22;9
7221;229;33.69;26;37;16;31;41;33;23;16;6
7222;145;42.91;14;15;19;23;17;23;14;17;3
7223;221;34.71;38;57;15;22;31;24;20;8;6
7224;240;31.16;36;50;24;40;36;27;16;9;2
7225;60;35.25;99;99;99;99;99;99;99;99;99
7230;29;32.14;99;99;99;99;99;99;99;99;99
7232;167;40.02;15;31;11;18;37;29;15;8;3
7233;213;35.74;27;32;12;37;38;31;24;8;4
7234;159;36.05;18;28;16;20;24;23;16;9;5
7235;108;42.24;11;10;8;21;15;20;13;7;3
7236;63;36.37;99;99;99;99;99;99;99;99;99
7237;37;35.89;99;99;99;99;99;99;99;99;99
7238;180;41.29;30;27;9;19;33;24;27;6;5
7239;157;43.41;26;30;6;24;24;22;13;11;1
7240;123;53.03;21;13;3;14;25;17;16;8;6
7241;32;43.38;99;99;99;99;99;99;99;99;99
7243;27;52.15;99;99;99;99;99;99;99;99;99
7244;5;109;99;99;99;99;99;99;99;99;99
7245;12;64.33;99;99;99;99;99;99;99;99;99
7247;78;80.15;99;99;99;99;99;99;99;99;99
7248;105;54.67;17;16;2;7;26;12;6;11;8
7251;83;49.1;99;99;99;99;99;99;99;99;99
7254;10;102.02;99;99;99;99;99;99;99;99;99
7260;6;77.06;99;99;99;99;99;99;99;99;99
7340;11;18.91;99;99;99;99;99;99;99;99;99
7345;5;18;99;99;99;99;99;99;99;99;99
7351;18;54.94;99;99;99;99;99;99;99;99;99
7352;16;56.58;99;99;99;99;99;99;99;99;99
7353;6;80.5;99;99;99;99;99;99;99;99;99
7355;10;73;99;99;99;99;99;99;99;99;99
7357;15;999999999;99;99;99;99;99;99;99;99;99
7358;12;52;99;99;99;99;99;99;99;99;99
7368;13;63.62;99;99;99;99;99;99;99;99;99
7369;155;32.49;16;9;33;32;17;22;22;4;0
7370;260;33;15;23;88;75;27;20;9;1;2
7371;124;43.51;16;12;48;22;14;4;2;4;2
7372;26;56.94;99;99;99;99;99;99;99;99;99
7374;105;37.64;10;2;19;28;13;17;12;2;2
7375;146;46.91;10;21;15;19;27;32;20;0;2
7376;48;53.02;99;99;99;99;99;99;99;99;99
7379;39;77.67;99;99;99;99;99;99;99;99;99
7380;42;34.76;99;99;99;99;99;99;99;99;99
7381;7;85.14;99;99;99;99;99;99;99;99;99
7382;253;35.13;28;41;23;45;39;34;20;20;3
7383;190;39.55;23;26;11;33;28;30;26;10;3
7384;186;35.16;31;21;8;36;35;18;21;11;5
7385;96;47.1;99;99;99;99;99;99;99;99;99
7392;23;37.04;99;99;99;99;99;99;99;99;99
7394;25;35.2;99;99;99;99;99;99;99;99;99
7395;70;41.6;99;99;99;99;99;99;99;99;99
7396;64;46.64;99;99;99;99;99;99;99;99;99
7397;247;29.21;39;46;17;29;52;32;19;6;7
7398;215;35.12;23;41;22;26;45;33;11;13;1
7399;83;50.65;99;99;99;99;99;99;99;99;99
7400;122;44.67;11;23;8;8;23;19;17;9;4
7401;164;44.47;15;20;6;24;31;22;23;17;6
7402;96;29.78;99;99;99;99;99;99;99;99;99
7404;22;35.73;99;99;99;99;99;99;99;99;99
7405;84;41.15;99;99;99;99;99;99;99;99;99
7406;291;38.34;35;40;27;57;38;33;25;22;14
7407;547;37.35;37;63;64;87;73;51;82;56;34
7408;85;48.27;99;99;99;99;99;99;99;99;99
7409;94;52.61;99;99;99;99;99;99;99;99;99
7410;47;83.53;99;99;99;99;99;99;99;99;99
7413;40;49.95;99;99;99;99;99;99;99;99;99
7423;5;74.57;99;99;99;99;99;99;99;99;99
7502;15;44.53;99;99;99;99;99;99;99;99;99
7513;19;52.97;99;99;99;99;99;99;99;99;99
7514;16;33.81;99;99;99;99;99;99;99;99;99
7517;12;46.08;99;99;99;99;99;99;99;99;99
7529;47;31.3;99;99;99;99;99;99;99;99;99
7530;129;48.86;8;22;8;11;23;20;17;16;4
7531;159;45.58;7;25;11;9;29;32;34;8;4
7532;175;32.34;9;11;14;28;42;31;22;17;1
7533;83;26.48;99;99;99;99;99;99;99;99;99
7534;43;47.26;99;99;99;99;99;99;99;99;99
7535;181;30.03;18;21;25;32;35;22;19;6;3
7536;156;29.73;30;34;11;33;26;13;7;2;0
7537;69;43.49;99;99;99;99;99;99;99;99;99
7538;70;46.87;99;99;99;99;99;99;99;99;99
7541;26;49.58;99;99;99;99;99;99;99;99;99
7542;138;60.62;15;11;15;19;15;26;11;14;10
7544;172;34.65;24;30;13;25;27;21;19;11;2
7545;194;37.06;30;30;11;41;28;35;15;3;1
7554;6;121;99;99;99;99;99;99;99;99;99
7556;5;132.87;99;99;99;99;99;99;99;99;99
7558;19;36.47;99;99;99;99;99;99;99;99;99
7559;97;39.35;99;99;99;99;99;99;99;99;99
7560;40;54.08;99;99;99;99;99;99;99;99;99
7561;128;45.42;17;27;4;14;23;22;7;12;2
7562;118;48.39;13;20;2;13;17;14;17;14;8
7563;79;42.86;99;99;99;99;99;99;99;99;99
7567;22;41.95;99;99;99;99;99;99;99;99;99
7568;150;33.35;25;12;11;30;15;22;26;6;3
7569;179;36.44;22;25;12;25;29;29;20;8;9
7570;61;46.9;99;99;99;99;99;99;99;99;99
7571;72;55.04;99;99;99;99;99;99;99;99;99
7572;10;99.1;99;99;99;99;99;99;99;99;99
7578;5;102.57;99;99;99;99;99;99;99;99;99
7579;12;52.5;99;99;99;99;99;99;99;99;99
7582;29;62.56;99;99;99;99;99;99;99;99;99
7583;9;115.44;99;99;99;99;99;99;99;99;99
7585;10;134.47;99;99;99;99;99;99;99;99;99
7641;5;18.8;99;99;99;99;99;99;99;99;99
7660;17;65.27;99;99;99;99;99;99;99;99;99
7661;10;28.3;99;99;99;99;99;99;99;99;99
7664;6;78.5;99;99;99;99;99;99;99;99;99
7665;8;85.75;99;99;99;99;99;99;99;99;99
7673;11;69.45;99;99;99;99;99;99;99;99;99
7674;7;44.98;99;99;99;99;99;99;99;99;99
7675;7;30.24;99;99;99;99;99;99;99;99;99
7680;14;75.29;99;99;99;99;99;99;99;99;99
7681;36;50.72;99;99;99;99;99;99;99;99;99
7689;22;35.55;99;99;99;99;99;99;99;99;99
7690;29;30.34;99;99;99;99;99;99;99;99;99
7691;260;34.95;41;38;29;35;43;38;22;12;2
7692;150;46.65;11;26;7;8;24;28;23;13;10
7693;74;45.18;99;99;99;99;99;99;99;99;99
7694;19;50.74;99;99;99;99;99;99;99;99;99
7696;53;36.64;99;99;99;99;99;99;99;99;99
7697;148;37.75;14;25;3;15;27;22;10;17;15
7698;139;42.01;15;30;7;18;36;26;6;1;0
7699;31;52.94;99;99;99;99;99;99;99;99;99
7700;55;73.04;99;99;99;99;99;99;99;99;99
7702;16;49.19;99;99;99;99;99;99;99;99;99
7703;186;44.89;12;22;19;18;26;28;23;24;11
7704;122;39.46;20;21;13;18;17;17;8;5;1
7705;83;32.46;99;99;99;99;99;99;99;99;99
7706;7;31.43;99;99;99;99;99;99;99;99;99
7707;61;32.33;99;99;99;99;99;99;99;99;99
7708;66;37.14;99;99;99;99;99;99;99;99;99
7709;47;33.83;99;99;99;99;99;99;99;99;99
7717;7;213.93;99;99;99;99;99;99;99;99;99
7720;21;44.1;99;99;99;99;99;99;99;99;99
7723;18;55.39;99;99;99;99;99;99;99;99;99
7724;12;41.21;99;99;99;99;99;99;99;99;99
7725;13;37.23;99;99;99;99;99;99;99;99;99
7726;20;43.9;99;99;99;99;99;99;99;99;99
7727;223;36.5;25;22;27;39;25;32;28;18;7
7728;44;39.82;99;99;99;99;99;99;99;99;99
7730;29;60.83;99;99;99;99;99;99;99;99;99
7731;254;35.4;35;37;9;39;47;28;35;20;4
7732;31;33.87;99;99;99;99;99;99;99;99;99
7733;97;36.62;99;99;99;99;99;99;99;99;99
7739;6;40.33;99;99;99;99;99;99;99;99;99
7740;23;40.35;99;99;99;99;99;99;99;99;99
7741;8;90.77;99;99;99;99;99;99;99;99;99
7744;9;66.87;99;99;99;99;99;99;99;99;99
7745;10;86.1;99;99;99;99;99;99;99;99;99
7746;9;90.11;99;99;99;99;99;99;99;99;99
7747;5;62.2;99;99;99;99;99;99;99;99;99
7748;7;119.52;99;99;99;99;99;99;99;99;99
7805;8;47.13;99;99;99;99;99;99;99;99;99
7806;39;37.9;99;99;99;99;99;99;99;99;99
7807;17;60.82;99;99;99;99;99;99;99;99;99
7821;7;40.86;99;99;99;99;99;99;99;99;99
7825;5;42.6;99;99;99;99;99;99;99;99;99
7826;7;69.43;99;99;99;99;99;99;99;99;99
7836;6;47.17;99;99;99;99;99;99;99;99;99
7843;19;42.63;99;99;99;99;99;99;99;99;99
7844;7;93.43;99;99;99;99;99;99;99;99;99
7845;9;53.22;99;99;99;99;99;99;99;99;99
7848;5;83.8;99;99;99;99;99;99;99;99;99
7850;21;37.1;99;99;99;99;99;99;99;99;99
7851;152;41.76;9;16;21;19;14;39;13;19;2
7852;92;37.83;99;99;99;99;99;99;99;99;99
7853;192;38.34;11;23;23;37;35;38;16;5;4
7854;102;44.4;16;9;6;26;17;14;9;5;0
7855;11;39.45;99;99;99;99;99;99;99;99;99
7856;27;61.28;99;99;99;99;99;99;99;99;99
7857;59;55.53;99;99;99;99;99;99;99;99;99
7858;120;38.59;15;22;4;13;22;16;12;13;3
7859;139;49.45;10;23;6;13;27;15;21;14;10
7860;112;54.38;14;21;4;13;21;16;17;3;3
7861;57;59.93;99;99;99;99;99;99;99;99;99
7862;75;91.56;99;99;99;99;99;99;99;99;99
7863;14;75.43;99;99;99;99;99;99;99;99;99
7864;221;45.2;25;24;17;15;33;34;30;21;18
7865;96;57.54;99;99;99;99;99;99;99;99;99
7866;118;58.73;17;25;7;12;18;22;7;7;3
7867;782;31.01;107;68;221;156;81;69;42;25;6
7868;705;32.62;111;73;96;156;95;80;56;32;6
7869;73;33.41;99;99;99;99;99;99;99;99;99
7870;180;36.33;33;31;10;29;35;17;14;10;1
7871;277;27.75;58;49;31;59;36;25;15;2;2
7872;12;36.83;99;99;99;99;99;99;99;99;99
7882;200;48.29;14;14;24;26;33;26;36;24;3
7883;107;43.62;13;19;2;13;20;23;16;1;0
7889;65;33.8;99;99;99;99;99;99;99;99;99
7890;230;31.11;38;36;12;46;37;33;14;12;2
7891;451;34.88;45;47;163;100;31;32;26;6;1
7892;172;50.58;14;20;22;27;29;20;23;13;4
7893;312;30.38;39;60;26;42;44;48;41;10;2
7894;168;33.79;24;27;12;20;20;31;29;3;2
7895;47;30.64;99;99;99;99;99;99;99;99;99
7900;9;56;99;99;99;99;99;99;99;99;99
7901;24;80.89;99;99;99;99;99;99;99;99;99
7902;8;68;99;99;99;99;99;99;99;99;99
7903;23;51.48;99;99;99;99;99;99;99;99;99
7969;25;54.52;99;99;99;99;99;99;99;99;99
7970;22;66.45;99;99;99;99;99;99;99;99;99
7971;13;67.87;99;99;99;99;99;99;99;99;99
7973;6;39.83;99;99;99;99;99;99;99;99;99
7977;32;34.09;99;99;99;99;99;99;99;99;99
7978;28;43.75;99;99;99;99;99;99;99;99;99
7982;13;66.08;99;99;99;99;99;99;99;99;99
7983;6;48.33;99;99;99;99;99;99;99;99;99
7987;9;43.61;99;99;99;99;99;99;99;99;99
7994;23;44.57;99;99;99;99;99;99;99;99;99
8003;6;59.83;99;99;99;99;99;99;99;99;99
8011;72;34.06;99;99;99;99;99;99;99;99;99
8012;102;35.51;10;11;7;13;19;21;10;11;0
8013;222;42.76;17;43;11;15;50;38;27;13;8
8014;132;42.58;24;16;9;16;23;16;14;7;7
8015;7;75.57;99;99;99;99;99;99;99;99;99
8017;18;41.89;99;99;99;99;99;99;99;99;99
8018;87;56.83;99;99;99;99;99;99;99;99;99
8019;215;38.68;30;45;13;19;46;29;18;12;3
8020;240;52.01;29;31;23;23;38;31;25;29;11
8021;259;35.16;25;35;19;34;45;34;29;25;10
8022;154;48.73;11;16;19;11;20;37;17;15;6
8023;99;67.23;99;99;99;99;99;99;99;99;99
8024;74;61.69;99;99;99;99;99;99;99;99;99
8025;57;68.47;99;99;99;99;99;99;99;99;99
8026;203;50.23;22;24;12;24;30;29;28;20;12
8027;180;54.35;25;32;9;28;31;17;16;12;7
8028;132;52.82;13;31;6;12;25;14;22;7;1
8029;472;35.1;44;33;149;126;37;34;21;18;10
8030;126;37.35;10;12;45;20;14;13;4;7;1
8031;110;42.65;14;23;3;12;17;22;9;8;2
8032;57;35.86;99;99;99;99;99;99;99;99;99
8033;134;46.77;27;18;6;20;23;17;15;5;3
8034;153;45.28;18;27;14;14;22;39;16;3;0
8035;75;44.07;99;99;99;99;99;99;99;99;99
8041;8;27;99;99;99;99;99;99;99;99;99
8043;152;30.23;28;16;17;21;21;23;15;8;3
8044;164;38.9;8;22;23;15;28;36;21;6;5
8045;81;46.22;99;99;99;99;99;99;99;99;99
8046;99;55.52;99;99;99;99;99;99;99;99;99
8047;38;55.16;99;99;99;99;99;99;99;99;99
8054;94;52.69;99;99;99;99;99;99;99;99;99
